ticket_link,account_id,ticket_id,gorgias_subdomain,ticket_date,channel,ticket_intent,ticket_intent_detail,ticket_outcome,ai_agent_billed,nb_handover_topics,handover_topics,generate_nb_relevant_resources_used,generate_nb_relevant_articles_used,generate_nb_relevant_default_guidances_used,first_message_from_shopper,AI_Agent_generated_message,post_processing_internal_note,qualify_ai_insight
https://nebuleusebijoux.gorgias.com/app/ticket/204666298,79815,204666298,nebuleusebijoux,2026-01-26,email,Warranty:Claim,Warranty claims for defective jewelry products,Handover,false,0,[],,,,"Bonjour, 
Je me permets de vous contacter concernant ma commande n°773967, passée le 26 août 2025, et plus précisément la boucle d’oreille Trésor. 
J’adore sincèrement cette boucle d’oreille, cependan","Bonjour Naomi,

Merci beaucoup pour votre message et pour la photo que vous avez partagée concernant votre boucle d’oreille Trésor. Je comprends votre déception face à ce souci, et je vous remercie pour votre confiance.

Votre bijou est bien couvert par la garantie d’un an, puisqu’il s’agit d’un défaut de fabrication et que la commande date de moins d’un an.

Pour poursuivre la démarche, il vous suffit de remplir le formulaire de réclamation via ce lien : [warranty claim form](https://icvk1xljokz.typeform.com/to/ssHc7vn6).

Après l’envoi du formulaire, l’équipe Nébuleuse examinera votre demande et reviendra vers vous rapidement.

Merci encore pour votre confiance et votre patience ✨

Belle journée à vous,",,
https://nebuleusebijoux.gorgias.com/app/ticket/204531845,79815,204531845,nebuleusebijoux,2026-01-25,email,Order:Missing Item,Missing Earrings and Piercings,Handover,false,0,[],,,,"Bonjour,

Je me permets de vous contacter concernant ma commande n°894915.

J’ai réceptionné le colis vendredi 23 et lors de l’ouverture j’ai constaté qu’il manquait un bijou à ma commande.
En ef","Bonjour Ana,

Merci beaucoup pour votre retour et la confirmation de l'adresse email associée à la commande. Nous venons de retrouver votre commande n°894915 passée avec cette adresse : elle comportait bien deux exemplaires de la boucle « Rym Blanche Or ». Nous constatons que selon votre retour, un seul exemplaire a été reçu.

Je suis sincèrement désolée pour ce désagrément. Votre situation va maintenant être transmise à une équipe spécialisée, qui se chargera d'examiner votre dossier et de trouver ensemble la meilleure solution. Pour des raisons de sécurité, les échanges détaillés concernant votre commande seront poursuivis via l'adresse liée à votre achat. Vous serez donc recontactée prochainement.

Merci encore pour votre patience et votre compréhension 🌙

Belle journée à vous,",,
https://nebuleusebijoux.gorgias.com/app/ticket/204516329,79815,204516329,nebuleusebijoux,2026-01-25,email,Product:Availability,Replacement Parts for Jewelry,Handover,false,0,[],,,,"Bonjour, 

J'ai commandé plusieurs boucle d'oreille il y un peu plus d'un an. 
Il y a quelques jours j'ai perdu l'attache de la boucle d'oreille puce iris blanche argent. 

Est ce que par hasard vous","Bonjour Sandy,

Merci beaucoup pour votre retour et pour la précision concernant le type de fermoir recherché. En effet, les attaches de type ""papillon"" ne sont pas proposées à la vente individuelle sur notre site actuellement.

Pour vous aider au mieux, je vais transmettre votre demande à notre équipe spécialisée afin de vérifier s'il serait possible de vous proposer une solution adaptée pour ce type de fermoir.

Vous recevrez une réponse personnalisée dès qu’un retour sera possible 🌙

Merci pour votre patience et votre confiance !",,
https://nebuleusebijoux.gorgias.com/app/ticket/204574437,79815,204574437,nebuleusebijoux,2026-01-25,email,Exchange:Request,Exchange Due to Defective or Mismatched Items,Handover,false,0,[],,,,"Bonjour, 

J’ai commandé plusieurs boucles d’oreille le 25/01 et la paire de créoles présente un problème, l’une des boucles ne se clipse pas correctement. 
Pourriez-vous svp faire un échange ? 

Bien","Bonjour Aude,

Merci pour votre message et pour avoir pris le temps de décrire le souci rencontré avec vos créoles.

Je comprends que cette situation puisse être décevante. Après vérification, la demande d’échange ne peut malheureusement pas être acceptée, car le délai pour procéder à un échange est limité à 30 jours après réception de la commande, et ce délai est dépassé.

Votre demande sera tout de même transmise à un agent dédié pour une étude plus approfondie. Vous serez recontactée avec la suite à donner à votre dossier.

Merci pour votre compréhension et votre patience ✨",,
https://nebuleusebijoux.gorgias.com/app/ticket/204525844,79815,204525844,nebuleusebijoux,2026-01-25,email,Promotion & Discount:Issue,Loyalty Points Redemption Issues,Handover,false,0,[],,,,"Bonjour, 

En passant ma commande #899590, j'ai malheureusement cliqué sur la mauvaise ligne pour profiter de mes points. 
J'ai donc généré un bon d'achat de 20 euros, que je ne peux pas utiliser car","Bonjour Ines,

Je comprends votre frustration concernant le bon d'achat de 20€ généré par erreur, que vous ne pouvez pas utiliser pour le moment. Afin de vous aider au mieux, je vais transférer votre demande à l'équipe en charge de la gestion des points fidélité pour qu'ils étudient la possibilité de recréditer vos points.

Nous vous tiendrons informée dès qu'une solution sera trouvée.

Merci de votre patience et de votre confiance 🌙",,
https://nebuleusebijoux.gorgias.com/app/ticket/204519746,79815,204519746,nebuleusebijoux,2026-01-25,email,Order:Other,Invoice Requests for Orders,Handover,false,0,[],,,,"Bonjour est il possible d’avoir les factures de tout mes achats chez vous svp. 
Mon nom collas Gwendoline 
Collas.g@outlook.fr 

Merci 
Cordialement. 
Envoyé de mon iPhone","Bonjour Gwendoline,

Merci pour votre demande. Votre historique d'achats comporte trois commandes : #487544, #358966 et #331295. Afin de vous transmettre les factures correspondantes, je transfère votre demande à une personne de notre équipe qui prendra le relais et reviendra vers vous très prochainement.

Merci pour votre patience et votre confiance ✨

Bien à vous,",,
https://nebuleusebijoux.gorgias.com/app/ticket/204525452,79815,204525452,nebuleusebijoux,2026-01-25,email,Order:Edit,Change or add items in order,Handover,false,0,[],,,,"Bonjour,

Je me permet de vous contacter car j’ai passée une commande #898514 sur votre site hier. Et après avoir scrollé sur votre Instagram, j’ai repérée un modèle qui me plaît beaucoup plus qu’un","Bonjour Victoria,

Merci d’avoir transmis toutes les informations nécessaires ! Malheureusement, nous ne parvenons pas à localiser votre commande #898514 dans notre système avec l’adresse e-mail communiquée. Je suis sincèrement désolée pour cette contrariété. Afin de vous aider au mieux avec votre demande de modification, je vais transférer votre dossier à un·e collègue expert·e pour une vérification approfondie et un accompagnement adapté.

Nous restons mobilisés pour trouver une solution douce et rapide pour vous 💫

Belle journée à vous !",,
https://nebuleusebijoux.gorgias.com/app/ticket/204526192,79815,204526192,nebuleusebijoux,2026-01-25,email,Warranty:Claim,Warranty Claims with Defect Documentation,Handover,false,0,[],,,,"Bonjour, 

Je vous contacte au sujet de ma commande #893103, passée sur votre site le 17 janvier 2026. 
Tous les produits sont très bien, mais j’ai remarqué un petit défaut de placage du bijou Cléo (s","Bonjour Pauline,

Merci d’avoir pris le temps de nous écrire et de nous envoyer la photo concernant le défaut sur votre boucle d’oreille Cléo. J’entends bien votre déception, et sachez que votre bijou est couvert par une garantie de 1 an à compter de la date de livraison, pour tout défaut de fabrication ou dysfonctionnement.

Comme votre commande a été livrée récemment, vous pouvez faire une demande de prise en charge sous garantie ou demander un remboursement, selon votre préférence. Pour commencer, je vous invite à remplir ce formulaire de garantie en ligne : [warranty claim form](https://icvk1xljokz.typeform.com/to/ssHc7vn6).

Notre équipe spécialisée va examiner votre demande et reviendra rapidement vers vous avec la suite à donner.

Merci encore pour votre confiance et votre patience ✨

Belle journée à vous,",,
https://nebuleusebijoux.gorgias.com/app/ticket/204526796,79815,204526796,nebuleusebijoux,2026-01-25,email,Order:Edit,Change or add items in order,Handover,false,0,[],,,,"Voilà le mail que j’ai reçu lors de ma commande hier. Je n’ai pas d’autres numéros de commande. Si ça peut aider 

Mlle Gleizolles Victoria 

Envoyé de mon iPhone 
Début du message transféré : 
De: Né","Bonjour Victoria,

Merci pour votre demande ! Comme votre commande #898514 n’a pas encore été expédiée et que le délai de modification n’est pas dépassé, il est encore possible de remplacer les 2 boucles Julianne Blanche par 2 boucles Flora. Je transfère tout de suite votre demande à l’équipe concernée pour qu’elle puisse effectuer ce changement.

Vous recevrez une confirmation dès que la modification sera prise en compte.

Belle journée à vous ✨",,
https://nebuleusebijoux.gorgias.com/app/ticket/204529387,79815,204529387,nebuleusebijoux,2026-01-25,email,Order:Placement,Other,Handover,false,0,[],,,,"Bonjour 
Pouvons-nous convenir d’une période d’essai de trois jours afin d’atteindre une moyenne stable de 15 commandes par jour, sans paiement anticipé ? Quel est votre numéro de contact ?","Bonjour,

Merci pour votre message et votre intérêt. Je comprends votre demande concernant une période d’essai de trois jours sans paiement anticipé afin de garantir une certaine moyenne de commandes. Pour ce type de demande spécifique, votre dossier va être transféré à une équipe spécialisée, qui saura vous accompagner au mieux. 

Je tiens également à vous informer que tout le suivi de votre demande et de nos échanges se fait ici, par écrit, afin de garantir un accompagnement clair et personnalisé.

Merci pour votre compréhension ✨",,
https://nebuleusebijoux.gorgias.com/app/ticket/204483807,79815,204483807,nebuleusebijoux,2026-01-25,email,Promotion & Discount:Issue,Loyalty Points Redemption Issues,Handover,false,0,[],,,,"Bonjour j'ai annulé une commande alors que j'avais 20 euros de bon grace à mes points et en voulant la repasser avec les bons articles mon bon d'achat de 20€ ne passe plus, il s'agit d'un bon de 20€ p","Bonjour Sophie,

Merci beaucoup pour votre message et pour les précisions concernant votre bon d'achat. Je comprends vraiment votre situation et je veux m'assurer que vous récupériez votre avantage fidélité !

Nous allons transférer votre demande à un agent spécialisé afin d'étudier la possibilité de réactiver ou de réémettre votre bon d'achat de 20€. Vous serez recontactée dès que possible avec la marche à suivre ou une solution adaptée.

Merci encore pour votre patience et votre confiance ✨",,
https://nebuleusebijoux.gorgias.com/app/ticket/204574675,79815,204574675,nebuleusebijoux,2026-01-25,email,Exchange:Status,Exchange Status Updates,Handover,false,0,[],,,,"Bonjour, 

Merci pour votre réponse. Mais en regardant sur votre site les bijoux demandés ne sont pas du tout en rupture. 

Je ne vais pas attendre encore des mois pour 2 simples piercings. 

Ce n'est","Bonjour Myriam,

Je comprends parfaitement votre frustration et je tiens à ce que ce soit réglé dans les meilleures conditions. Je vais transmettre votre demande à l'équipe la plus adaptée qui pourra suivre votre dossier de près et vous répondre avec toutes les informations nécessaires.

Vous recevrez rapidement un retour de leur part pour avancer sur votre échange.

Merci pour votre patience et votre confiance.

Belle journée à vous ✨",,"Customer expresses frustration and threatens to leave a negative review if no shipment info is provided, showing dissatisfaction and urgency."
https://nebuleusebijoux.gorgias.com/app/ticket/204535164,79815,204535164,nebuleusebijoux,2026-01-25,email,Account:Login,Password Reset Email Not Received,Handover,false,0,[],,,,"Bonjour, 
Je me permets de vous contacter car je rencontre actuellement un problème pour accéder à mon ancien compte client sur votre site. 
Il semble que le mode de connexion ait changé récemment. Dé","Bonjour Tana,

Merci pour vos explications détaillées et pour votre patience. Votre situation concernant la connexion à votre ancien compte est bien comprise : en raison du changement de mode de connexion, il n'est plus possible de recevoir les codes de connexion sur votre ancienne adresse e-mail (tanatesse@gmail.com).

Dans ce cas précis, afin de garantir la sécurité de vos informations et d'étudier les solutions permettant la récupération de votre historique et de vos points fidélité, le dossier va être transmis à un membre de notre équipe spécialisée. Nous faisons le nécessaire pour trouver une solution vous permettant d'accéder à votre ancien compte ou de réunir vos comptes si besoin.

Un agent va prendre le relais et reviendra rapidement vers vous pour la suite !

Merci encore pour votre compréhension et votre confiance 🌙",,
https://nebuleusebijoux.gorgias.com/app/ticket/204569189,79815,204569189,nebuleusebijoux,2026-01-25,email,Order:Status,Order Not Received After Shipping,Handover,false,0,[],,,,"Bonjour, 

Malheureusement, je n’ai toujours pas reçu ma commande. 

Pourriez-vous m’indiquer les démarches à suivre? Mondial Relay n’annonce plus de suivi concernant le colis. 

Merci à vous, 

Cordi","Bonjour Yoana,

Merci beaucoup pour votre message et votre patience 🌙 Je comprends votre inquiétude concernant l'absence de suivi pour votre colis Mondial Relay.

Votre commande #882843 a bien été expédiée via Mondial Relay le 5 janvier et la livraison est marquée comme « Success », mais il semble qu'aucune nouvelle mise à jour n'apparaisse sur le suivi. Voici le lien pour suivre votre colis, au cas où : [Lien de suivi Mondial Relay](https://www.mondialrelay.com/public/permanent/tracking.aspx?ens=F1CLDPOU&exp=89886356&language=FR).

Cela fait environ 20 jours que l'envoi a été effectué. Afin d'analyser plus en détail ce blocage et vous proposer une solution adaptée, je vais transférer votre demande à notre équipe spécialisée qui reviendra rapidement vers vous avec un suivi précis.

Merci encore pour votre confiance !

Bien à vous,",,
https://nebuleusebijoux.gorgias.com/app/ticket/204505540,79815,204505540,nebuleusebijoux,2026-01-25,email,Order:Edit,Correcting personal information in orders,Handover,false,0,[],,,,"Cécile Anciaux 

Le sam. 24 janv. 2026 à 15:40, Nébuleuse Bijoux < contact@nebuleusebijoux.com> a écrit : (mailto:contact@nebuleusebijoux.com) 
 
   
     
   
   
   
   (https://nebuleusebijoux.com)","Bonjour Cécile,

Merci pour votre message. Je vais transmettre votre demande à l'équipe compétente qui se chargera de vous aider à corriger le nom et prénom pour votre livraison.

Vous recevrez bientôt un retour de leur part pour finaliser cette mise à jour.

N'hésitez pas à nous recontacter si besoin d'autres précisions.

Belle journée à vous ! ✨",,
https://nebuleusebijoux.gorgias.com/app/ticket/204538183,79815,204538183,nebuleusebijoux,2026-01-25,email,Warranty:Claim,Warranty claims defective clasps and manufacturing faults,Handover,false,0,[],,,,"Bonjour, 
Je me permets de vous adresser ce mail car j’ai passé une commande chez vous pour Noël et un bijoux a certainement un défaut de fabrication. 

Voici les informations de ma commande : N° DE C","Bonjour Anaïs,

Merci beaucoup pour votre réactivité et pour la vidéo que vous avez envoyée, elle nous a permis de constater le défaut sur le fermoir du piercing « narcisse titane ».

Votre bijou semble bien concerné par un défaut de fabrication, ce qui rentre dans la garantie d’un an. Pour qu’on puisse traiter votre demande rapidement, je vous invite à compléter le formulaire de réclamation disponible ici : [warranty claim form](https://icvk1xljokz.typeform.com/to/ssHc7vn6).

L’équipe Nébuleuse examinera votre réclamation et reviendra vers vous dès que possible avec la solution la plus adaptée ✨

Merci encore pour votre confiance et votre patience !

Belle journée à vous !",,
https://nebuleusebijoux.gorgias.com/app/ticket/204570850,79815,204570850,nebuleusebijoux,2026-01-25,email,Exchange:Status,Exchange Status Updates,Handover,false,1,[{v=Enquiries about reimbursements}],,,,"Bonjour, 
 
J'ai effectué un retour sur une commande (#852510) au mois de décembre, avec échange d'articles. J'ai été prélevé de la différence, cependant je n'ai pas reçu les nouveaux articles. 
Pouve","Bonjour Elsie,

Merci de m'avoir contactée à propos de votre retour et de l'échange d'articles. Je comprends que vous avez déjà été prélevée pour la différence, mais que vous n'avez pas encore reçu vos nouveaux articles.

Je vais transférer votre demande à l'équipe spécialisée qui pourra vérifier l'état de votre commande et vous apporter une réponse précise.

Je vous remercie pour votre patience et reste à votre disposition si vous avez d'autres questions en attendant.

Bien à vous,",,"Shopper reports a return with exchange and missing new items, requesting information. This matches 'Enquiries about reimbursements ' topic with high semantic similarity and action intent. Conversation is not over and not pending as shopper expects a response."
https://nebuleusebijoux.gorgias.com/app/ticket/204499588,79815,204499588,nebuleusebijoux,2026-01-25,email,Order:Payment,Payment adjustments and refunds issues,Handover,false,0,[],,,,"Bonjour, 
J’espère que vous allez bien. 
Je me permets de vous écrire concernant ma commande #897174, passée le 23 janvier 2026. Lors du paiement, j’ai utilisé une carte cadeau ainsi que 100 points de","Bonjour Stacy,

Merci pour votre message et toutes les précisions partagées. J’ai bien pris en compte votre demande concernant la non-application de la réduction de 10 € liée à vos points de fidélité sur la commande #897174, alors que les points ont bien été débités.

Je vais transférer votre dossier à un agent dédié afin qu’il puisse vérifier en détail le traitement du paiement, la prise en compte des remises, et trouver une solution juste. Vous serez recontactée rapidement avec la suite donnée à votre demande.

Merci encore pour votre patience et votre confiance 🌙

Belle journée à vous.",,
https://nebuleusebijoux.gorgias.com/app/ticket/204552499,79815,204552499,nebuleusebijoux,2026-01-25,email,Warranty:Claim,Warranty claim assistance and troubleshooting,Handover,false,0,[],,,,"Bonjour, 

J’ai commandé récemment la boucle rym blanche et déjà perdu. 

Je commande pourtant toujours chez vous…


Caro Bollache","Bonjour Caro,

Merci pour votre réponse et les précisions apportées. Je n’ai malheureusement pas pu retrouver la commande 890160 avec les informations partagées. Afin de vous aider au mieux à propos de votre boucle Rym blanche, votre demande va être transmise à une personne de notre équipe qui pourra investiguer plus en détail et revenir vers vous très vite.

Merci beaucoup pour votre patience et votre fidélité 🌙",,
https://nebuleusebijoux.gorgias.com/app/ticket/204500013,79815,204500013,nebuleusebijoux,2026-01-25,email,Order:Status,General Order Status Inquiries,Handover,false,0,[],,,,"Bonjour 

Je n'ai à ce jour toujours pas reçu ma commande et quand je clique sur le lien cela me note que la commande est introuvable. 

Merci de me redire se qu'il en est. 

Mélanie Fayet","Bonjour Mélanie,

Merci d'avoir pris le temps de nous écrire. Je comprends votre inquiétude concernant le suivi de votre commande.

Votre commande #892233 a bien été expédiée le 19 janvier 2026. Vous pouvez suivre l’acheminement de votre colis via ce lien : [suivi de colis](http://www.csuivi.courrier.laposte.fr/suivi/index?id=LD235830202FR). Comme votre colis a été remis au transporteur il y a moins de 7 jours, il est actuellement en cours d’acheminement.

Si vous rencontrez toujours des difficultés avec l’accès au lien ou si le colis prend du retard, votre demande va être transférée à un agent qui pourra effectuer un suivi approfondi.

Merci encore pour votre patience et votre compréhension 🌙",,
https://nebuleusebijoux.gorgias.com/app/ticket/204518529,79815,204518529,nebuleusebijoux,2026-01-25,email,Promotion & Discount:Issue,Loyalty Points Redemption Issues,Handover,false,1,[{v=Enquiries about reimbursements}],,,,"Bonjour j'ai annulé une commande alors que j'avais 20 euros de bon grâce à mes points et en voulant la repasser avec les bons articles mon bon d'achat de 20€ ne passe plus, il s'agit d'un bon de 20€ p","Bonjour Sophie,

Merci pour votre message. Je comprends votre situation et je vais transmettre votre demande à l'équipe concernée qui pourra vous aider à recréditer vos points suite à l'annulation de votre commande. Ils reviendront vers vous rapidement pour vous accompagner.

Je vous souhaite une belle journée ✨

Bien à vous,",,"Shopper requests to have loyalty points credited back after order cancellation, which is a refund-related enquiry and requires follow-up; conversation is not over or pending yet."
https://nebuleusebijoux.gorgias.com/app/ticket/204561107,79815,204561107,nebuleusebijoux,2026-01-25,email,Product:Quality Issues,Jewelry Defects and Breakages,Handover,false,0,[],,,,"Bonjour, 

Suite à la livraison de ma commande #892455, je constate des défauts sur les deux boucles d'oreilles MEDUSA. Voir photos ci-joint. Sur la boucle de gauche la perle semble mal fixée et sur l","Bonjour Pauline,

Merci beaucoup d’avoir pris le temps de nous signaler les défauts sur vos boucles d’oreilles Medusa et d’avoir envoyé les photos. Votre commande étant récente, vous bénéficiez d’une garantie d’un an à partir de la date de livraison pour tout défaut de fabrication.

Comme votre commande a moins de 30 jours, vous êtes éligible à une demande de remboursement ou à une réclamation sous garantie. Pour avancer dans le traitement de votre dossier, pourriez-vous remplir le formulaire de réclamation accessible ici : [warranty claim form](https://icvk1xljokz.typeform.com/to/ssHc7vn6) ? L’équipe Nébuleuse étudiera votre demande et reviendra vers vous rapidement après examen.

Votre dossier va être transmis à l’équipe dédiée qui s’en occupera avec attention 🌙

Belle journée à vous.",,
https://nebuleusebijoux.gorgias.com/app/ticket/204535299,79815,204535299,nebuleusebijoux,2026-01-25,email,Exchange:Request,Exchange Due to Defective or Mismatched Items,Handover,false,0,[],,,,"Bonjour Mme Mr, j'ai passe commande sur votre site le 25/11/2025 

Un élément de la boucle d'oreille anneau loe est sorti. 
En effet une pierre est sortie de son emplacement. 
la reference de la comma","Bonjour Dilania,

Merci d’avoir pris le temps de nous écrire et d’avoir partagé la photo de votre boucle d’oreille Loé. Je comprends à quel point c’est décevant de constater ce défaut juste après la commande.

Étant donné que votre achat est récent et que le défaut est bien visible sur votre photo, je vous invite à remplir directement une demande via notre [formulaire de réclamation sous garantie](https://icvk1xljokz.typeform.com/to/ssHc7vn6). Votre dossier sera ainsi transmis à l’équipe dédiée, qui pourra vous proposer la solution la plus adaptée pour l’échange ou la réparation.

Nous allons transférer votre demande auprès de l’équipe concernée pour un suivi personnalisé et rapide.

Merci pour votre confiance et votre patience. N’hésitez pas à nous écrire si vous avez besoin d’un accompagnement supplémentaire ✨

Belle journée !",,
https://nebuleusebijoux.gorgias.com/app/ticket/204569248,79815,204569248,nebuleusebijoux,2026-01-25,email,Order:Refund,Unreceived Refund,Handover,false,1,[{v=Enquiries about refunds}],,,,"Bonjour 
À ce jour toujours pas reçu le remboursement du bijoux non reçu « la créole précieuse » 
Merci de bien vouloir effectuer le remboursement 
Merci par avance 

Le mar. 23 déc. 2025 à 10:42, Ser","Bonjour Murielle,

Je comprends votre inquiétude concernant le remboursement du bijou non reçu. Je vais faire remonter votre demande à l'équipe compétente qui prendra le relais pour vérifier la situation et vous aider au mieux.

Je vous invite à rester attentive à leurs prochaines communications qui vous apporteront une solution claire.

Belle journée à vous ✨",,"Shopper is requesting a refund for an item not received and expects the refund to be processed. This is a refund enquiry, which is a handover topic. No signs of frustration or feedback, but the refund is not confirmed as done yet, so conversation is not over and not pending."
https://nebuleusebijoux.gorgias.com/app/ticket/204450129,79815,204450129,nebuleusebijoux,2026-01-24,email,Shipping:Delay,Delayed Orders Awaiting Delivery,Handover,false,0,[],,,,"Bonjour, 

J’ai réalisé une commande le 15/01/2026 pour un total de 62,73€. 
Malheureusement, le colis n’est pas resté très longtemps au point relais et je n’ai pas pu le récupérer à temps. 

Que dois","Bonjour Maïlys,

Merci pour votre retour tout en douceur. Je vais transmettre votre demande afin que l’on vérifie si le colis avec le numéro de suivi 90053772 est bien revenu dans nos locaux et s’il peut être réexpédié comme vous le souhaitez. Un membre de notre équipe reviendra vers vous très prochainement avec une mise à jour.

Merci pour votre confiance et votre patience 🌙",,
https://nebuleusebijoux.gorgias.com/app/ticket/204447453,79815,204447453,nebuleusebijoux,2026-01-24,email,Shipping:Delivered Not Received,Packages Marked Delivered Not Received,Handover,false,0,[],,,,"Bonjour, 
Ma commande numéro 893820 que j’ai effectuer le 18/01/2026 est marqué comme livré alors que je n’ai rien dans ma boîte au lettre, quelle procédure dois-je suivre ? 

J’essaye de me connecter","Bonjour Sarah,

Merci d'avoir partagé vos informations.

Pour votre commande marquée comme livrée, il arrive parfois que les transporteurs indiquent la livraison alors que le colis a pu être déposé à un endroit voisin, avec un voisin, ou dans un lieu sûr proche de votre adresse. Je vous conseille donc de vérifier autour de votre boîte à lettres, auprès de vos voisins ou de votre gardien si possible.

Par ailleurs, pour garantir la sécurité et l’accompagnement optimal liés à votre accès au compte Nébuleuse et à la livraison de votre commande, je vais transférer votre demande à un membre de notre équipe spécialisée. Vous serez recontactée rapidement pour que ces deux points soient traités avec le plus grand soin.

Merci beaucoup pour votre patience et votre compréhension 🌙

Bien à vous,",,
https://nebuleusebijoux.gorgias.com/app/ticket/204400876,79815,204400876,nebuleusebijoux,2026-01-24,email,Exchange:Request,Exchange Due to Defective or Mismatched Items,Handover,false,0,[],,,,"Bonjour, 
J’ai passé une commande de boucles d’oreilles (référence : commande n°891484). 
À la réception, j’ai constaté qu’une des boucles présente un diamant manquant, ce qui est malheureusement très","Bonjour Candice,

Merci de nous avoir envoyé les photos et d’avoir pris le temps de détailler votre situation. Votre commande ayant été livrée il y a moins de 30 jours et le défaut étant avéré, vous pouvez bénéficier d’un retour ou d’un échange dans le cadre de la garantie. 

Je vous invite à remplir le formulaire de réclamation en cliquant ici : [warranty claim form](https://icvk1xljokz.typeform.com/to/ssHc7vn6). Dès réception de votre dossier, une équipe dédiée l’examinera et vous accompagnera dans la suite de la procédure.

Votre demande va être transférée à l’équipe spécialisée, qui prendra rapidement le relais.

Merci encore pour votre confiance et votre gentillesse. 🌙",,
https://nebuleusebijoux.gorgias.com/app/ticket/204444702,79815,204444702,nebuleusebijoux,2026-01-24,email,Other:Other,Other,Handover,false,0,[],,,,"Bonjour Camille,

J’espère que tu vas bien.

J’avais une question concernant les boutiques partenaires Nébuleuse.
La personne qui gérait la boutique partenaire Clockwork Needle à Épinal, déjà enr","Bonjour Margaux,

Merci pour votre message et votre confiance. Je comprends votre demande concernant le numéro SIRET initialement utilisé pour l'enregistrement de la boutique partenaire Clockwork Needle, ainsi que votre question sur la possibilité de supprimer et de créer un nouveau contrat partenaire.

Pour répondre précisément à ces points, je vais transmettre votre demande à l’équipe spécialisée qui gère les contrats et l’enregistrement des partenaires. Ils reviendront vers vous avec toutes les informations nécessaires et la marche à suivre adaptée.

Merci pour votre patience et votre compréhension. Je reste bien sûr disponible si vous avez d’autres questions ou besoins d’ici là 🌙

Belle journée à vous !",,
https://nebuleusebijoux.gorgias.com/app/ticket/204401034,79815,204401034,nebuleusebijoux,2026-01-24,email,Exchange:Status,Exchange Status Updates,Handover,false,0,[],,,,"Bonjour, 
suite à une commande à double, j'ai demandé un retour avec échange (j'ai d'ailleurs payé un supplément car la nouvelle commande était un peu plus importante que celle d'origine) le 04.01 der","Bonjour Adrien,

Je comprends votre impatience concernant l’échange et l’attente de la nouvelle commande. Après vérification, la création de la commande d’échange liée à votre retour du 8 janvier n’a pas de statut d’expédition ou de livraison actuellement disponible dans notre système.

Pour obtenir des informations précises et accélérer la résolution, votre demande va être transférée à l’équipe dédiée qui pourra vous apporter une réponse personnalisée au plus vite.

Merci pour votre patience et votre confiance 🌙",,
https://nebuleusebijoux.gorgias.com/app/ticket/204434950,79815,204434950,nebuleusebijoux,2026-01-24,email,Order:Status,Delayed order shipment status with tracking issues,Handover,false,0,[],,,,"Bonjour, 
 
J'ai passé commande le 14.01.2026 je n'ai aucune nouvelle de mon colis à ce jour. Qu'en est-il ? (N ° de commande : #890610) 
 
Dans l'attente de votre retour, 
 
Cordialement, 
Cousin Cha","Bonjour Charlène,

Je comprends parfaitement votre inquiétude concernant ce retard et je vous remercie de nous l'avoir signalé. Votre commande #890610 a bien été expédiée le 14 janvier avec le numéro de suivi 2L23955010696, mais il est vrai que le suivi n'indique aucun mouvement depuis le 16 janvier. Voici à nouveau le lien pour suivre l’acheminement : [http://www.laposte.fr/outils/suivre-vos-envois?code=2L23955010696](http://www.laposte.fr/outils/suivre-vos-envois?code=2L23955010696).

Nous allons remonter la situation à notre équipe spécialisée pour qu'ils enquêtent auprès du transporteur. Vous serez recontactée dès qu'une mise à jour nous parviendra.

Merci encore pour votre patience et votre compréhension 🌙",,
https://nebuleusebijoux.gorgias.com/app/ticket/204468795,79815,204468795,nebuleusebijoux,2026-01-24,email,Product:Quality Issues,Jewelry Defects and Breakages,Handover,false,1,[{v=Enquiries about refunds}],,,,"Bonjour, 
J'ai commandé il y a un petit plus d'1 mois plusieurs bijoux chez vous. Et une des boucles d'oreille a déjà perdu sa perle, je suis un peu déçue je ne trouve pas ça normal après si peu de te","Bonjour Jodie,

Merci beaucoup pour votre message et pour les photos que vous avez partagées. Je comprends que cela puisse être décevant de voir un bijou endommagé si rapidement.

Je vais transmettre votre demande à l'équipe spécialisée qui s'occupera de votre situation avec soin. Ils reviendront vers vous pour vous aider à trouver la meilleure solution.

Je vous remercie pour votre patience et votre confiance.

Belle journée à vous ✨",,"Customer reports a broken jewelry item and requests a replacement, which is a refund-related issue. The message includes photos (attachment)."
https://nebuleusebijoux.gorgias.com/app/ticket/204459795,79815,204459795,nebuleusebijoux,2026-01-24,email,Warranty:Claim,Warranty Process and Compensation Requests,Handover,false,0,[],,,,"Bonjour 
Nous venons de réaliser en rentrant chez nous sur l’une des radiances ferme mal et ne se clipe ps . Ma fille est extrêmement déçu elle voulait partir en classe de neige avec et ça ne sera pas","Bonjour Kristell,

Merci beaucoup pour votre message et pour l’attention portée à notre boutique. Je suis vraiment désolée pour la déception de votre fille et pour ce souci avec l’une des boucles d’oreille Radiance. Afin de bénéficier de la garantie d’un an qui couvre tout défaut de fabrication, je vous invite à remplir le formulaire de réclamation via ce lien : [warranty claim form](https://icvk1xljokz.typeform.com/to/ssHc7vn6).

Notre équipe examinera votre demande et reviendra vers vous rapidement avec la marche à suivre pour le remplacement et le retour de la boucle défectueuse.

Merci pour votre compréhension et votre confiance 🌙",,
