shop_name,type_of_knowledge,title,language,total_executions,closed_or_wait_rate,handover_rate,handed_over_executions,guidance_type,content,has_handover_instructions,characters_volume,last_edit_date,primary_intent,primary_intent_share,secondary_intent,secondary_intent_share,knowledge_id,knowledge_id_versioned
madame-indecise,snippet,"I got the wrong delivery address, what should I do?",en-US,5,0.8,0.19999999999999996,1,,"If your order has not yet been sent, we invite you to contact us via our [contact form](/en-us/pages/contact) as quickly as possible to update your delivery information. Once an order has been shipped, no more modifications can be made.",false,236,2025-12-11,Shipping,1.0,,,1903787,4440541
madame-indecise,snippet,What materials are used for piercings?,en-US,5,0.8,0.19999999999999996,1,,"We exclusively use ASTM-F136 titanium jewelry for piercings. Titanium is highly biocompatible, well-tolerated by the body, and helps ensure better healing while reducing the risk of allergic reactions.",false,201,2026-01-05,Product,1.0,,,4038087,10386953
madame-indecise,snippet,What types of materials are used in Nebulae jewelry?,en-US,5,0.6,0.4,2,,"Nebulae offers jewelry ranges in silver, stainless steel, and titanium. The silver range includes clicker piercings and stud earrings made from fine silver (Silver 925) and gilded with fine 18K gold. The stainless steel range is designed for jewelry after healing and features labret designs with a thickness of 1.2mm. The titanium range is recommended for initial piercings and sensitive skin, made from Titanium ASTM-F136.",false,424,2025-12-11,Product,0.8,Warranty,0.2,1904000,4440795
madame-indecise,snippet,What are the benefits of subscribing to the newsletter?,en-US,5,0.8,0.19999999999999996,1,,"By subscribing to the newsletter, you will receive a 10% discount on your next order.",false,85,2026-01-05,Promotion & Discount,1.0,,,4038108,10386996
madame-indecise,snippet,How should I care for my Nébuleuse jewelry?,en-US,4,1.0,0.0,0,,"While Nébuleuse jewelry is water-resistant, it's best to avoid prolonged contact with perfume, chemicals, or cosmetics to preserve their radiance and color. If your jewelry loses its shine, you can rub it energetically with a smooth, dry fabric or a small flexible toothbrush to restore its brilliance.",false,302,2026-01-05,Product,1.0,,,4038077,10386933
madame-indecise,snippet,Can I exchange an item?,en-US,4,0.0,1.0,4,,An article can only be exchanged if it is defective or damaged. An article can only be exchanged once.,false,102,2026-01-05,Order,0.5,Exchange,0.5,4038065,10386909
madame-indecise,snippet,Why do you sell jewelry pieces individually rather than in pairs?,en-US,4,1.0,0.0,0,,"At Nébuleuse, we love wearing our jewelry asymmetrically! Selling pieces individually allows you to mix and match to create unique combinations, letting your creativity run free.",false,178,2025-12-11,Product,0.5,Order,0.5,1903951,4440658
madame-indecise,snippet,Can you get multiple piercings done in one session?,en-US,4,0.0,1.0,4,,"Yes, it is possible to have multiple piercings done in one session. However, it is recommended to pierce only one ear at a time, except for lobe piercings, due to advice against sleeping on a freshly pierced ear.",false,212,2025-12-11,Other,0.75,Product,0.25,1903992,4440772
madame-indecise,snippet,What are the standard bar lengths for piercings?,en-US,3,1.0,0.0,0,,"The standard bar lengths for piercings vary by location. For Helix, Tragus, Conch, Labret/Medusa, and Earlobe piercings, lengths of 6mm or 8mm are common. For Rook piercings, 6mm or 8mm are used. Anti-helix piercings typically use 5mm or 6mm lengths.",false,250,2026-01-05,Product,1.0,,,4038069,10386917
madame-indecise,snippet,What are the size guidelines for ear piercings?,en-US,3,1.0,0.0,0,,"Commonly used size guides for ear piercings include: Helix: 8mm/10mm (ring), 6mm/8mm (bar). Tragus: 6mm/8mm (ring), 7mm/8mm (bar). Conch: 10mm/12mm (ring), 7mm/8mm (bar). Anti helix: 5mm/6mm (bar), 6mm (ring). Rook: 6mm (ring), 6mm/8mm (banana). Daith: 8mm/10mm (ring). Labret/Medusa: 7mm/8mm. Earlobe: 8mm/10mm/12mm (ring), 6mm/8mm (bar).",false,339,2026-01-05,Product,1.0,,,4038101,10386981
madame-indecise,snippet,Can I make my return or exchange of my online order in the Nébuleuse store?,en-US,3,1.0,0.0,0,,"Yes, provided you bring your order number and the return is made within 30 days from the delivery date.",false,103,2025-12-11,Exchange,0.6666666666666666,Return,0.3333333333333333,1903795,4440557
madame-indecise,snippet,Can minors get piercings?,en-US,3,1.0,0.0,0,,"Yes, minors can get piercings if accompanied by their legal representative. A supporting document for the representative is required, such as a family booklet if the parent and child have different last names. Appointments for children under 14 can be booked.",false,259,2026-01-05,Other,0.6666666666666666,Product,0.3333333333333333,4038090,10386959
madame-indecise,snippet,What materials are used for the jewelry?,en-US,3,0.3333333333333333,0.6666666666666667,2,,"The jewelry is available in various materials including fine silver, titanium, and brass. Some pieces are noted for being suitable for sensitive skin and not causing allergic reactions.",false,185,2026-01-05,Product,1.0,,,4038112,10387005
madame-indecise,snippet,Can customers personalize their Nébuleuse jewelry?,en-US,3,0.0,1.0,3,,"Yes, customers can express themselves by creating their own jewelry compositions from Nébuleuse's collections, allowing them to showcase their personality and creativity without any restrictions.",false,195,2025-12-11,Product,1.0,,,1904012,4440831
madame-indecise,snippet,Where does my order ship from?,en-US,3,0.6666666666666666,0.33333333333333337,1,,"Your order is prepared and then shipped by our logistics teams from France, in Chambery.",false,88,2025-12-11,Order,0.6666666666666666,Shipping,0.3333333333333333,1903785,4440537
madame-indecise,snippet,What is the return policy for Nébuleuse jewelry?,en-US,3,0.6666666666666666,0.33333333333333337,1,,"You can return items within 45 days of receiving your order, provided the jewel is in its original condition and shows no signs of wear. Returns can be easily initiated through their return center.",false,197,2026-01-05,Order,0.6666666666666666,Return,0.3333333333333333,4038080,10386939
madame-indecise,snippet,What is EARFINITY® jewelry?,en-US,3,0.6666666666666666,0.33333333333333337,1,,"EARFINITY® is a range of reversible titanium piercings featuring a simplified closure system, designed for effortless jewelry changes at home.",false,142,2026-01-05,Product,1.0,,,4038052,10386881
madame-indecise,snippet,What materials are used for Nébuleuse Bijoux jewelry?,en-US,2,1.0,0.0,0,,"Our earrings and earcuffs are made of fine silver 925, gold in 18 carat or rhodium gold. The piercings are composed of ASTM-F 136 titanium or 304 stainless steel.",false,162,2025-12-11,Product,1.0,,,1903769,4440525
madame-indecise,snippet,Where can I initiate a return?,en-US,2,1.0,0.0,0,,Returns can be initiated at our [Return Center](https://nebuleuse.returnscenter.com/).,false,86,2025-12-11,Return,1.0,,,1903982,4440729
madame-indecise,snippet,What is the 'Ambassador Program'?,en-US,2,0.0,1.0,2,,The Ambassador Program allows fans of Nébuleuse to earn by promoting the brand's jewelry. Ambassadors receive a personalized link to offer a 15% discount to their contacts on their first order and earn a 10% commission on each first-time purchase made through their link.,false,271,2026-01-05,Account,0.5,Marketing,0.5,4038086,10386951
madame-indecise,snippet,Can delivery times be extended?,en-US,2,1.0,0.0,0,,"Yes, delivery times may be extended during promotional offers, holiday seasons, or exceptional events.",false,102,2025-12-11,Shipping,0.5,Order,0.5,1903928,4440598
madame-indecise,snippet,Does Nébuleuse jewelry contain nickel?,en-US,2,0.5,0.5,1,,"No, Nébuleuse jewelry does not contain nickel. Earrings and ear cuffs are made of gold-gilded sterling silver, while piercings are crafted from stainless steel or titanium.",false,172,2026-01-05,Product,1.0,,,4038078,10386935
madame-indecise,snippet,What distinguishes Nébuleuse's approach to piercing?,en-US,2,0.5,0.5,1,,"Nébuleuse offers a holistic approach to piercing, emphasizing safety, creativity, and customer education. The brand ensures a seamless experience from high-quality, safe jewelry to expert aftercare advice.",false,205,2025-12-11,Product,1.0,,,1904016,4440829
madame-indecise,snippet,What is the general customer feedback on Nébuleuse Bijoux products?,en-US,2,0.5,0.5,1,,"Customer feedback for Nébuleuse Bijoux is overwhelmingly positive, with many customers praising the beauty, quality, and comfort of the jewelry, particularly earrings and piercings. Customers frequently mention that the jewelry is true to description and photos, does not cause irritation, and is durable. Many express satisfaction with their repeat purchases and recommend the brand.",false,384,2026-01-05,Product,1.0,,,4038075,10386929
madame-indecise,snippet,How many piercings can I get at once?,en-US,2,0.0,1.0,2,,"It is possible to get up to three piercings on the same ear at once. However, cartilage piercings are not performed on both ears simultaneously to aid healing. Only lobe piercings can be done on both ears on the same day.",false,221,2026-01-05,Other,1.0,,,4038091,10386961
madame-indecise,snippet,How to return an article?,en-US,2,0.5,0.5,1,,You have 30 days to make a return request. Read our reimbursement policy [here](https://nebuleusebijoux.com/pages/politique-de-remboursement 'reimbursement policy'). Use our [return center](https://nebuleusebijoux.com/a/return) and follow the instructions.,false,256,2025-12-11,Return,1.0,,,1903955,4440666
madame-indecise,snippet,Why do you sell pieces individually rather than in pairs?,en-US,2,1.0,0.0,0,,"At Nébuleuse, we love wearing our jewelry asymmetrically! We offer our pieces individually so you can mix and match to create your own unique combinations and express your personality as you like.",false,196,2025-12-11,Product,1.0,,,1903790,4440547
madame-indecise,snippet,What should I do if my order appears to be fraudulent?,en-US,2,0.0,1.0,2,,We reserve the right to cancel any order which is deemed potentially fraudulent.,false,80,2025-12-11,Order,1.0,,,1903971,4440707
madame-indecise,snippet,How are points converted into discounts?,en-US,2,0.5,0.5,1,,You can exchange your accumulated points for reduction vouchers. The value of the voucher corresponds to the number of points redeemed. Higher VIP grades earn points at a faster rate.,false,183,2026-01-05,Promotion & Discount,1.0,,,4038105,10386989
madame-indecise,snippet,How to return an item?,en-US,2,0.5,0.5,1,,"You have 30 days after receiving your order to make a return. 1) Read our [reimbursement policy](https://nebuleusebijoux.com/pages/politique-de-remboursement), 2) Visit our [return center](https://nebuleusebijoux.com/a/return), 3) Enter your order number and email, 4) Follow the instructions, 5) Upon approval, you'll receive a confirmation email with shipping instructions. Refunds are processed within 30 days.",false,413,2025-12-11,Return,0.5,Exchange,0.5,1903794,4440555
madame-indecise,guidance,If a shopper asks a question you don't know the answer to,en-US,2,0.0,1.0,2,scratch,"WHEN: The shopper asks a question that you do not know the answer toDO NOT: Say or imply that information doesn’t exist or isn’t available.  Use phrases such as: “Il n’existe actuellement aucune information disponible.”  “Nos ressources ne précisent pas clairement.”  “Nous n’avons malheureusement pas d’informations confirmant…”  “D’après les informations dont nous disposons.” Avoid any sentence that suggests the brand lacks knowledge, resources, or documentation.INSTEAD: If applicable, ask clarifying questions to better understand the shopper’s request. Example: “Just to make sure I understand correctly, are you referring to…?”  Then, hand over the ticket to the appropriate team.  Inform the shopper in a warm and professional tone: “I’m not completely sure about that, so I’m escalating your message to our specialized team to make sure you get the right answer as soon as possible. 💫”  ⚙️ Notes (internal references) The AI Agent must never admit lack of information or resources.  The correct behavior is curiosity + escalation, not apology for missing data.  Keep tone consistent with Nébuleuse’s voice: warm, confident, and human.  If the question clearly falls outside the AI’s domain, skip clarifying questions and directly hand over. ",true,1251,2025-12-11,Product,0.5,Shipping,0.5,2474216,6143503
madame-indecise,snippet,What are the available payment modes?,en-US,2,0.0,1.0,2,,"You can make your purchases with your bank card or via your PayPal account. We do not accept bank checks, transfers, or payments at reception.",false,142,2025-12-11,Order,1.0,,,1903792,4440551
madame-indecise,snippet,How can I follow my order from Nebulae?,en-US,2,1.0,0.0,0,,You can follow your order using the order tracking feature on their website via the [Follow my order page](https://nebuleusebijoux.com/apps/suivi-commande).,false,156,2025-12-11,Order,1.0,,,1904005,4440805
madame-indecise,guidance,When a shopper asks about stores and physical points of sale,en-US,2,1.0,0.0,0,scratch,"When a shopper asks about stores or physical points of sale, then: 🔹 Scenario 1 — If the shopper asks about store opening times IF: The shopper asks about Nébuleuse stores THEN: Inform them that the Nébuleuse boutiques are open: Monday to Saturday: 10:30 a.m. – 7:30 p.m.  Sunday: 11 a.m. – 7 p.m.  IF: The shopper asks about partner stores/retail stores THEN: Invite them to consult the full list of partner points of sale through this link → https://nebuleusebijoux.com/apps/store-locator  Advise them to contact the store they plan to visit for details on availability and hours.  End flow. Scenario 2 — If the shopper asks about store locations or addresses IF: The shopper asks about Nébuleuse store locations THEN: Provide the store addresses: 133 rue Vieille du Temple, 75003 Paris  20 rue du Vieux Colombier, 75006 Paris 2.  Mention that all practical information can also be found on our website. 3. End flow.   IF: The shopper asks about partner retail stores THEN: Share this link to find the nearest partner store: → https://nebuleusebijoux.com/apps/store-locator  Mention that each store’s address, opening hours, and phone number are available on that page.  End flow. Scenario 3 — If the shopper asks about contacting a store IF: The shopper wants to contact a Nébuleuse store or the Piercing Lab THEN: Invite them to visit one of the two boutiques listed above.  Provide Piercing Lab contact details: 📧 Email: piercinglab@nebuleusebijoux.com  📞 Phone: 01 42 50 92 11    IF: The shopper asks to contact a partner retail store  THEN:  Thank them for their interest.  Share this link to find their nearest partner location and contact info: → https://nebuleusebijoux.com/apps/store-locator  End flow.  Scenario 4 — Any other store-related questions THEN:  Acknowledge the request politely.  Hand over the ticket if unsure or if the question doesn’t fit the scenarios above.  General rule:  When sharing a link, please share the link embedded as a clickable hyperlink--&gt; Example: share this link ""https://nebuleusebijoux.com/apps/store-locator"" as ""this link"" or ""find a store""",true,2092,2025-12-11,Product,1.0,,,2411910,5951753
madame-indecise,snippet,What is the aftercare process for a piercing?,en-US,2,1.0,0.0,0,,"After a piercing, it's essential to keep the area dry and avoid immersing it in water during the healing period. Do not touch, turn, or remove the jewelry while it's healing. Rinse the piercing with physiological serum twice daily, or gently clean it with a neutral pH soap and rinse with clear water. Disinfection is only recommended in case of infection. Be mindful of potential snags from clothing or accessories. Avoid sleeping directly on the piercing.",false,457,2026-01-05,Product,1.0,,,4038088,10386955
madame-indecise,snippet,How do I make a return?,en-US,2,1.0,0.0,0,,Returns can be initiated through our [Return Center](https://nebuleuse.returnscenter.com/).,false,91,2025-12-11,Return,1.0,,,1903974,4440713
madame-indecise,snippet,How can I follow my order or return it?,en-US,2,1.0,0.0,0,,"To track your order or initiate a return, please use the following links: [Follow my order](https://nebuleusebijoux.com/apps/suivi-commande) and [Return center](https://nebuleuse.returnscenter.com/).",false,199,2025-12-11,,,,,1903925,4440579
madame-indecise,snippet,What are the available payment modes?,en-US,2,0.0,1.0,2,,"You can make purchases with your bank card or via your PayPal account. We do not accept bank checks, transfers, or payments at reception.",false,137,2025-12-11,Order,1.0,,,1903953,4440662
madame-indecise,snippet,Where can I return an item?,en-US,2,0.5,0.5,1,,Use our [Return Center](https://nebuleuse.returnscenter.com/) to return items.,false,78,2025-12-11,Return,1.0,,,1903934,4440610
madame-indecise,snippet,"What should I do if my piercing is red, swollen, or painful?",en-US,2,1.0,0.0,0,,"Some redness, swelling, or pain is normal in the first days or weeks after a piercing, and healing times can vary. To promote healing, follow aftercare instructions diligently and avoid touching or rotating the jewelry without washing your hands. If you have concerns about infection, consult a healthcare professional promptly.",false,328,2026-01-05,Product,1.0,,,4038098,10386975
madame-indecise,snippet,How long does shipping take for Nébuleuse orders?,en-US,1,1.0,0.0,0,,"Orders are typically prepared within 24 hours of validation and shipped from France. Delivery within the US takes 48-72 hours for orders over $100, with a total delivery time of 2 to 7 days depending on the chosen method. Delivery times may be extended during promotional periods or holidays.",false,292,2026-01-05,Order,1.0,,,4038081,10386941
madame-indecise,guidance,When a shopper asks about submitting an application or working with us,en-US,1,0.0,1.0,1,scratch,"WHEN: A customer contacts Nébuleuse expressing interest in working for the company or submits a job applicationTHEN:IF: The message content indicates a request to work at Nébuleuse or includes an application or resume. THEN: Thank them for their interest in joining Nébuleuse.Invite them to send their application or resume to work@nebuleusebijoux.com.Inform them that all open job offers are published on our company's website and on our linkedin pageEncourage them to follow Nébuleuse on LinkedIn for future opportunities.ELSE: THEN: Acknowledge the message.Hand over the ticket for manual review.  General rule: when sharing a link, please share the link embedded as a clickable hyperlink--&gt; Example: share this link ""https://nebuleusebijoux.teamtailor.com/"" as ""our company's website"" or this link ""https://fr.linkedin.com/company/n%C3%A9buleuse-bijoux"" as ""the Linkedin page""",true,883,2025-12-12,Wholesale,1.0,,,3334550,8470471
madame-indecise,snippet,"I am not satisfied with my order, what can I do?",en-US,1,0.0,1.0,1,,"We offer a 'satisfied or reimbursed' warranty. Return the product within 30 days of receipt for a full refund, providing it is in perfect condition. Consult our [return and reimbursement policy.](https://nebuleusebijoux.com/pages/politique-de-remboursement 'See the reimbursement policy')",false,288,2025-12-11,Order,1.0,,,1903954,4440664
madame-indecise,snippet,What delivery options are available for orders from Nebulae?,en-US,1,0.0,1.0,1,,Nebulae offers free delivery for orders over $100 and express 2-day delivery in the US.,false,87,2025-12-11,Promotion & Discount,1.0,,,1904002,4440799
madame-indecise,snippet,Can minors get pierced?,en-US,1,1.0,0.0,0,,"Yes, minors can be pierced in the presence of their legal representative, with a supporting document. A family booklet may be required if the parent and child have different surnames.",false,183,2025-12-11,Other,1.0,,,1903796,4440559
madame-indecise,snippet,What is the shipping policy for Nébuleuse Bijoux?,en-US,1,1.0,0.0,0,,"Nébuleuse Bijoux offers free shipping on orders over $100. Orders are typically prepared within 24 hours of validation, with shipments occurring within 48-72 hours in the US. Orders placed after 6 PM on Friday will be shipped the following Monday. Please note that delivery times may be extended during promotional offers, holiday seasons, or exceptional events.",false,362,2026-01-05,Shipping,1.0,,,4038070,10386919
madame-indecise,snippet,What payment methods do you accept?,en-US,1,0.0,1.0,1,,"We accept secure payments by credit card (Visa, MasterCard, American Express, Maestro).",false,87,2025-12-11,Order,1.0,,,1903930,4440602
madame-indecise,snippet,Do you offer free delivery?,en-US,1,0.0,1.0,1,,"Yes, we offer free delivery on orders over $100.",false,48,2026-01-05,Promotion & Discount,1.0,,,4038058,10386895
madame-indecise,snippet,Can I keep my Nébuleuse jewelry in the shower or while at the beach?,en-US,1,1.0,0.0,0,,"Our jewelry is water resistant, but not to salt or cosmetic products. You can wear your jewelry at the beach or in the shower as long as you rinse them with clear water before you dry.",false,184,2025-12-11,Product,1.0,,,1903949,4440654
madame-indecise,snippet,Where is free delivery applicable?,en-US,1,0.0,1.0,1,,Free delivery is available for orders over $100.,false,48,2025-12-11,Promotion & Discount,1.0,,,1903962,4440689
madame-indecise,snippet,Can I wear my jewelry in the shower or at the beach?,en-US,1,1.0,0.0,0,,"Our jewelry is water-resistant, but it is important to protect them from salt and cosmetic products. You can wear them at the beach or in the shower, provided you rinse them with fresh water before drying.",false,205,2025-12-11,Product,1.0,,,2474245,6143901
madame-indecise,snippet,What is the 'Cosmic Club' loyalty program?,en-US,1,1.0,0.0,0,,The Cosmic Club is Nébuleuse's loyalty program where you can accumulate points by placing orders or completing missions. These points can be exchanged for exclusive discounts.,false,175,2026-01-05,Account,1.0,,,4038085,10386949
madame-indecise,guidance,"Affiliation/Ambassador program (PART 1) - Joining, Benefits & Referral Links",en-US,1,0.0,1.0,1,scratch,"When a shopper asks about the affiliation/ambassador program:Scenario 1 — When a shopper asks how to sign upTHEN: Inform the shopper that registration is simple.  Share the sign-up link: https://nebuleusebijoux.com/pages/programme-ambassadeur  Explain that after filling out the form, they’ll receive their personalized link by email.  Invite them to read the FAQ at the bottom of that page for more details.Scenario 2 — When a shopper asks about conditions to joinTHEN: Thank them warmly for their interest in becoming a Nébuleuse Ambassador 😍  Explain that anyone can join, get a personalized link, and earn commissions by promoting the jewelry.  Invite them to fill out the form on this page → https://nebuleusebijoux.com/pages/programme-ambassadeur  Suggest they check the FAQ at the bottom of the page for full conditions.Scenario 3 — When a shopper asks about advantages or benefitsTHEN: Explain that ambassadors can share their personalized link to give friends &amp; family 15 % off their first order.  They earn 10 % commission for each first order placed with their link (e.g. €10 commission for a €100 order).  Commissions are emailed monthly; ambassadors choose payment method (transfer or gift card).  To join, register here → https://nebuleusebijoux.com/pages/programme-ambassadeur  Invite them to read the FAQ for extra information. Scenario 4 — When a shopper asks about their personalized referral linkSub-Scenario 4A — When a shopper asks where to find their linkTHEN: Thank them and show enthusiasm: “We’re thrilled to have you as one of our ambassadors 🥰”  Explain that once registered, their personalized link is sent by email.  Ask them to check spam/junk folders if not in inbox.  If they still can’t find it, ask them to confirm the email address used for registration so the team can verify.  Once they share their email, hand over the ticket and inform them that a team member will assist soon. Sub-Scenario 4B — When a referral link is not workingTHEN:	1.	Explain that a link may not work if:	•	The person already ordered before (first-order only).	•	Another promotion is active in the cart (non-combinable).	•	The link was found on a promo-code-sharing site and deactivated.	2.	If none of these apply, ask for the friend’s email address or first &amp; last name to check what’s happening.	3.	Hand over the ticket for verification. Sub-Scenario 4C — When a shopper wants to change their linkTHEN: Confirm that changing the referral URL is possible.  IF: You know the new URL they want → hand over the ticket and confirm a team member will update it.  ELSE: Ask what they’d like after https://snwbl.io/nebuleuse/ (e.g. their name or nickname).  Once they reply, hand over the ticket and confirm a team member will handle it. Sub-Scenario 4D — When a shopper wants to use their own link for their own ordersTHEN: Explain that ambassadors can share their link with others for 15 % off first orders, but they can’t use it for their own purchases.  Remind them they’ll still earn 10 % commission whenever someone places a first order using their link 😉  Invite them to read the FAQ at the bottom of the program page for full details. Internal information (for AI Agent only) Ambassadors promote Nébuleuse jewelry and earn money.  They receive a personalized referral link offering 15 % off first orders.  They earn 10 % commission on each qualifying first order.  Monthly email allows choice of payout: bank transfer or gift card.  Offer can’t be combined with other promotions and applies only to first orders.  Full details and FAQ are here → https://nebuleusebijoux.com/pages/programme-ambassadeur",true,3622,2025-12-11,Account,1.0,,,2411437,5950617
madame-indecise,snippet,Do your earrings contain nickel? I often have allergic reactions.,en-US,1,1.0,0.0,0,,"Our jewelry contains no nickel. They are made of fine silver plated with gold for earrings and earcuffs, and stainless steel for piercings. We also offer a [range in ASTM F136 titanium](https://nebuleusebijoux.com/en-us/collections/collection-titane) for those with very sensitive ears!",false,286,2025-12-11,Product,1.0,,,2474246,6143903
madame-indecise,snippet,How to submit a collaboration with Nébuleuse jewelry?,en-US,1,0.0,1.0,1,,You can submit your projects and ideas to us directly at [collab@nebuleusbijoux.com](mailto:collab@nebuleusbijoux.com).,false,119,2025-12-11,Marketing,1.0,,,1903799,4440565
madame-indecise,snippet,How should I care for my piercing after getting it done?,en-US,1,1.0,0.0,0,,"Keep your piercing dry and avoid immersing it in water during healing. Do not touch, turn, or remove the jewelry. Rinse with physiological serum twice daily or clean gently with a neutral pH soap and rinse with clear water. Avoid disinfection unless there's an infection. Be cautious of snags from clothing or accessories and avoid sleeping on the piercing.",false,357,2026-01-05,Product,1.0,,,4038102,10386983
madame-indecise,snippet,What is the free delivery policy?,en-US,1,0.0,1.0,1,,Free delivery is available for orders over $100. You can learn more about our delivery rates [here](/en-us/pages/delivery-rates).,false,129,2025-12-11,Promotion & Discount,1.0,,,1903975,4440715
madame-indecise,snippet,Can I wear my Nébuleuse jewelry in the shower or at the beach?,en-US,1,1.0,0.0,0,,"Nébuleuse jewelry is water-resistant, but not resistant to salt or cosmetic products. You can wear your jewelry at the beach or in the shower, but it's recommended to rinse them with clear water and dry them afterward.",false,218,2026-01-05,Product,1.0,,,4038079,10386937
madame-indecise,snippet,Are product colors displayed accurately on the website?,en-US,1,1.0,0.0,0,,"We have done our best to display colors and images of products as clearly as possible, but we cannot guarantee the precision of colors on your computer screen.",false,159,2025-12-11,Product,1.0,,,1903966,4440697
madame-indecise,snippet,How to join the ambassador program?,en-US,1,0.0,1.0,1,,"If you love our creations, you can earn by promoting our jewelry. [Learn more about the program](https://nebuleusebijoux.com/pages/programme-ambassadrice).",false,155,2025-12-11,Marketing,1.0,,,1903797,4440561
madame-indecise,snippet,Are there any piercings considered impossible to perform?,en-US,1,0.0,1.0,1,,"Some piercings, particularly those involving the tragus and daith due to limited cartilage, may be deemed impossible or ill-advised by a professional piercer because of aesthetic concerns and higher rejection risks.",false,215,2025-12-11,Other,1.0,,,1903993,4440774
madame-indecise,snippet,Is there a free shipping offer?,en-US,1,0.0,1.0,1,,"Yes, we offer free delivery on orders over $100.",false,48,2026-01-05,Promotion & Discount,1.0,,,4038056,10386891
madame-indecise,snippet,Is your site secure?,en-US,1,1.0,0.0,0,,"Our site is 100% secure. We use HTTPS with an SSL certificate. Our data transfers and transaction information are secure. Payments are processed through PayPal and Stripe, known for their security measures.",false,206,2025-12-11,Warranty,1.0,,,1903952,4440660
madame-indecise,snippet,Can I return a defective jewel in store?,en-US,1,1.0,0.0,0,,"Yes, if the 1-year warranty period from the delivery date is respected.",false,71,2025-12-11,Exchange,1.0,,,1903957,4440670
madame-indecise,snippet,"I am not satisfied with my order, what can I do?",en-US,1,0.0,1.0,1,,"We offer a 'satisfied or reimbursed' warranty. If the product is unsuitable, you can return it within 30 days after receipt for a full refund. Returned products must be in perfect condition, and you'll need to cover return costs. Check our [reimbursement policy](https://nebuleusebijoux.com/pages/politique-de-remboursement) for more details.",false,342,2025-12-11,Order,1.0,,,1903793,4440553
madame-indecise,snippet,Is your site secure?,en-US,1,0.0,1.0,1,,Our site is 100% secure. We protect your data with an HTTPS server with an SSL certificate. We also use PayPal and Stripe for secure transactions.,false,146,2025-12-11,Order,1.0,,,1903791,4440549
madame-indecise,snippet,Can I choose my shipping country?,en-US,1,0.0,1.0,1,,"Yes, you can select your shipping country. Please note that your order can only be shipped to addresses within the country you choose.",false,134,2026-01-05,Shipping,1.0,,,4038107,10386993
madame-indecise,snippet,What materials are Nébuleuse jewelry made from?,en-US,1,1.0,0.0,0,,"Nébuleuse jewelry is made from carefully selected materials to ensure longevity and resistance to water, maintaining their brilliance. Specifically, earrings and necklaces are crafted from fine silver 925 gold in 18 carat or rhodium gold. Studs and ear cuffs are composed of ASTM-F136 titanium or 304 stainless steel.",false,317,2026-01-05,Product,1.0,,,4038076,10386931
madame-indecise,snippet,What payment methods do you accept?,en-US,1,0.0,1.0,1,,"We offer secure payment options by credit card, including Visa, MasterCard, American Express, and Maestro.",false,106,2025-12-11,Order,1.0,,,1903923,4440575
